"customer_id","gender","senior_citizen","partner","dependents","tenure","phone_service","multiple_lines","internet_service","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract","paperless_billing","payment_method","monthly_charges","total_charges","churn","has_streaming"
"4656-CAURT","Male",FALSE,"No        ","No        ",69,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",23.9500007629395,1713.09997558594,"No","No"
"0121-SNYRK","Male",FALSE,"No        ","No        ",50,"No","No phone service","DSL","Yes","No","No","Yes","No","No","One year","Yes","Mailed check",35.4000015258789,1748.90002441406,"No","No"
"1768-ZAIFU","Female",TRUE,"No        ","No        ",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",25.2000007629395,25.2000007629395,"Yes","No"
"4671-LXRDQ","Male",FALSE,"No        ","No        ",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45,96.4499969482422,"Yes","No"
"3733-LSYCE","Female",FALSE,"Yes       ","No        ",15,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",75.3499984741211,1114.55004882812,"No","No"
"6265-FRMTQ","Male",FALSE,"No        ","No        ",31,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",20.3999996185303,609.099975585938,"No","No"
"1934-SJVJK","Male",FALSE,"No        ","No        ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.1499996185303,20.1499996185303,"Yes","No"
"3838-OZURD","Male",FALSE,"Yes       ","No        ",66,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",105,7133.25,"Yes","Yes"
"1371-DWPAZ","Female",FALSE,"Yes       ","Yes       ",0,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",56.0499992370605,NA,"No","Yes"
"9269-CQOOL","Male",FALSE,"No        ","Yes       ",3,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",54.7000007629395,169.449996948242,"Yes","Yes"
"2017-CCBLH","Female",FALSE,"No        ","No        ",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20,141.600006103516,"No","No"
"7690-KPNCU","Male",FALSE,"Yes       ","Yes       ",64,"Yes","No","DSL","Yes","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",73.0500030517578,4688.64990234375,"No","Yes"
"0536-BGFMZ","Female",FALSE,"Yes       ","No        ",28,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.5,563.049987792969,"No","No"
"2293-IJWPS","Female",FALSE,"Yes       ","No        ",57,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",100.75,5985,"No","Yes"
"2845-HSJCY","Female",FALSE,"Yes       ","Yes       ",14,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",87.25,1258.59997558594,"Yes","Yes"
"5469-NUJUR","Male",FALSE,"No        ","No        ",19,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",19.9500007629395,373.5,"No","No"
"1184-PJVDB","Male",FALSE,"Yes       ","No        ",10,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79.9499969482422,857.200012207031,"Yes","Yes"
"2625-TRCZQ","Female",FALSE,"Yes       ","No        ",51,"No","No phone service","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",49.6500015258789,2553.35009765625,"No","Yes"
"4102-HLENU","Female",FALSE,"Yes       ","No        ",67,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","No","Two year","No","Mailed check",65.6500015258789,4322.85009765625,"No","No"
"7266-GSSJX","Male",FALSE,"Yes       ","Yes       ",11,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",20.4500007629395,250.800003051758,"No","No"
"7722-VJRQD","Male",FALSE,"Yes       ","Yes       ",72,"No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",60.9500007629395,4549.0498046875,"No","Yes"
"7073-QETQY","Male",FALSE,"Yes       ","Yes       ",66,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Electronic check",20.3500003814697,1359.5,"No","No"
"9415-DPEWS","Female",FALSE,"No        ","No        ",18,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",88.3499984741211,1639.30004882812,"Yes","Yes"
"5624-RYAMH","Female",FALSE,"No        ","No        ",9,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",19.5,178.850006103516,"No","No"
"0196-JTUQI","Female",FALSE,"No        ","No        ",9,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",75.1999969482422,633.849975585938,"No","No"
"7130-YXBRO","Male",FALSE,"Yes       ","No        ",48,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",111.449996948242,5315.10009765625,"No","Yes"
"9272-LSVYH","Male",FALSE,"No        ","No        ",10,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",70.1500015258789,735.5,"No","No"
"7943-RQCHR","Female",FALSE,"No        ","No        ",9,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.75,889.900024414062,"Yes","Yes"
"3793-MMFUH","Female",TRUE,"No        ","No        ",13,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.0500030517578,1290,"Yes","Yes"
"3249-ZPQRG","Male",FALSE,"No        ","No        ",4,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",78.4499969482422,330.049987792969,"Yes","No"
"2568-BRGYX","Male",FALSE,"No        ","No        ",4,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.1999969482422,237.949996948242,"Yes","No"
"3084-DOWLE","Female",FALSE,"Yes       ","No        ",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",92,6474.39990234375,"No","Yes"
"1084-MNSMJ","Female",FALSE,"Yes       ","Yes       ",51,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",85.5,4421.9501953125,"No","Yes"
"7721-JXEAW","Male",FALSE,"Yes       ","No        ",59,"No","No phone service","DSL","No","Yes","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",41.0499992370605,2452.69995117188,"Yes","Yes"
"7249-WBIYX","Male",FALSE,"Yes       ","No        ",10,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.5999984741211,813.849975585938,"Yes","Yes"
"4238-HFHSN","Male",TRUE,"Yes       ","No        ",61,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",82.1500015258789,4904.85009765625,"No","No"
"6250-CGGUN","Male",FALSE,"No        ","No        ",54,"Yes","No","Fiber optic","Yes","No","Yes","Yes","No","No","One year","No","Electronic check",84.4000015258789,4484.0498046875,"No","No"
"5478-JJVZK","Female",FALSE,"No        ","No        ",33,"Yes","Yes","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",60.9000015258789,2033.84997558594,"No","No"
"7596-IIWYC","Female",FALSE,"No        ","No        ",27,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",20.25,538.200012207031,"No","No"
"6567-HOOPW","Female",TRUE,"No        ","No        ",1,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79.1999969482422,79.1999969482422,"Yes","Yes"
"9793-WECQC","Male",FALSE,"No        ","No        ",23,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","No","Mailed check",95.3000030517578,2192.89990234375,"No","Yes"
"4291-HPAXL","Male",FALSE,"No        ","Yes       ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.8500003814697,19.8500003814697,"No","No"
"8999-YPYBV","Male",FALSE,"Yes       ","Yes       ",45,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check",84.3499984741211,3858.05004882812,"No","Yes"
"1839-FBNFR","Female",FALSE,"Yes       ","Yes       ",39,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",19.8500003814697,854.799987792969,"No","No"
"3164-AALRN","Male",FALSE,"No        ","No        ",5,"Yes","No","DSL","No","No","Yes","No","Yes","Yes","One year","Yes","Mailed check",70,347.399993896484,"Yes","Yes"
"3071-MVJCD","Male",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Bank transfer (automatic)",82.3000030517578,5815.14990234375,"No","Yes"
"1697-BCSHV","Female",FALSE,"Yes       ","Yes       ",58,"Yes","Yes","DSL","No","Yes","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",66.8000030517578,3970.39990234375,"No","Yes"
"0562-KBDVM","Female",FALSE,"No        ","No        ",70,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Bank transfer (automatic)",44.5999984741211,3058.14990234375,"No","No"
"1131-SUEKT","Male",FALSE,"Yes       ","Yes       ",61,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",98.4499969482422,6145.2001953125,"No","Yes"
"3717-OEAUQ","Male",FALSE,"No        ","No        ",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",70.6999969482422,129.199996948242,"No","No"
"4538-WNTMJ","Female",FALSE,"Yes       ","Yes       ",46,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",24.9500007629395,1165.90002441406,"No","No"
"3334-CTHOL","Female",FALSE,"No        ","No        ",1,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",49.9500007629395,49.9500007629395,"Yes","No"
"4704-ERYFC","Female",FALSE,"Yes       ","No        ",22,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.25,1554,"Yes","No"
"9432-RUVSL","Female",FALSE,"No        ","No        ",48,"Yes","No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",102.5,4904.25,"No","Yes"
"8060-HIWJJ","Male",FALSE,"No        ","No        ",64,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",86.5500030517578,5632.5498046875,"No","Yes"
"7684-XSZIY","Male",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",24.2999992370605,1643.25,"No","No"
"9089-UOWJG","Female",FALSE,"Yes       ","Yes       ",12,"Yes","No","DSL","No","No","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",58.3499984741211,740.549987792969,"No","Yes"
"8621-MNIHH","Female",TRUE,"Yes       ","No        ",34,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",94.25,3217.55004882812,"Yes","Yes"
"8039-ACLPL","Female",FALSE,"Yes       ","Yes       ",72,"Yes","No","DSL","Yes","Yes","Yes","No","No","Yes","Two year","No","Credit card (automatic)",68.75,4888.2001953125,"No","Yes"
"9885-AIBVB","Male",FALSE,"Yes       ","No        ",29,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",85.8000030517578,2440.25,"No","No"
"1934-MKPXS","Male",FALSE,"Yes       ","Yes       ",33,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",20.1000003814697,620.549987792969,"No","No"
"2592-YKDIF","Female",FALSE,"No        ","No        ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.3500003814697,20.3500003814697,"No","No"
"2272-JKMSI","Female",FALSE,"Yes       ","Yes       ",62,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",110.800003051758,6840.9501953125,"No","Yes"
"0471-LVHGK","Male",FALSE,"Yes       ","No        ",41,"Yes","Yes","DSL","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",73,3001.19995117188,"Yes","Yes"
"9518-RWHZL","Female",FALSE,"No        ","No        ",64,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",100.050003051758,6254.2001953125,"Yes","Yes"
"8714-CTZJW","Female",FALSE,"No        ","No        ",4,"Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",82.8499984741211,319.600006103516,"No","Yes"
"3569-EDBPQ","Female",FALSE,"No        ","No        ",24,"Yes","Yes","Fiber optic","Yes","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",84.3499984741211,1938.05004882812,"No","No"
"3131-NWVFJ","Female",FALSE,"Yes       ","Yes       ",14,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.5499992370605,294.5,"No","No"
"7521-YXVZY","Male",FALSE,"No        ","Yes       ",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.9500007629395,58.2999992370605,"No","No"
"5419-CONWX","Female",TRUE,"No        ","No        ",4,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",99.8000030517578,442.850006103516,"Yes","Yes"
"6240-EURKS","Female",FALSE,"No        ","Yes       ",18,"No","No phone service","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",35,553,"Yes","Yes"
"2373-NTKOD","Male",FALSE,"No        ","No        ",8,"Yes","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",66.25,546.450012207031,"No","Yes"
"1970-KKFWL","Female",FALSE,"No        ","No        ",35,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",23.2999992370605,797.099975585938,"No","No"
